tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
g__Rhodobacter,f__Rhodobacteraceae,rank_5,g__Rhodobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,
s__Candidatus_Rhodobacter_lobularis,g__Rhodobacter,rank_6,s__Candidatus_Rhodobacter_lobularis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__Candidatus_Rhodobacter_lobularis
g__Roseibium,f__Rhodobacteraceae,rank_5,g__Roseibium,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseibium,
s__Roseibium_sp._TrichSKD4,g__Roseibium,rank_6,s__Roseibium_sp._TrichSKD4,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseibium,s__Roseibium_sp._TrichSKD4
g__Sulfitobacter,f__Rhodobacteraceae,rank_5,g__Sulfitobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,
s__Sulfitobacter_brevis,g__Sulfitobacter,rank_6,s__Sulfitobacter_brevis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,s__Sulfitobacter_brevis
o__Rhodospirillales,c__Alphaproteobacteria,rank_3,o__Rhodospirillales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,,,
f__Acetobacteraceae,o__Rhodospirillales,rank_4,f__Acetobacteraceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,,
g__Acidocella,f__Acetobacteraceae,rank_5,g__Acidocella,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Acidocella,
s__Acidocella_sp._20-58-15,g__Acidocella,rank_6,s__Acidocella_sp._20-58-15,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Acidocella,s__Acidocella_sp._20-58-15
g__Commensalibacter,f__Acetobacteraceae,rank_5,g__Commensalibacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Commensalibacter,
s__Commensalibacter_intestini,g__Commensalibacter,rank_6,s__Commensalibacter_intestini,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Commensalibacter,s__Commensalibacter_intestini
f__Geminicoccaceae,o__Rhodospirillales,rank_4,f__Geminicoccaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Geminicoccaceae,,
g__Arboricoccus,f__Geminicoccaceae,rank_5,g__Arboricoccus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Geminicoccaceae,g__Arboricoccus,
s__Arboricoccus_pini,g__Arboricoccus,rank_6,s__Arboricoccus_pini,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Geminicoccaceae,g__Arboricoccus,s__Arboricoccus_pini
f__Rhodospirillaceae,o__Rhodospirillales,rank_4,f__Rhodospirillaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,,
g__Azospirillum,f__Rhodospirillaceae,rank_5,g__Azospirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Azospirillum,
s__Azospirillum_lipoferum,g__Azospirillum,rank_6,s__Azospirillum_lipoferum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Azospirillum,s__Azospirillum_lipoferum
s__Azospirillum_sp._51_20,g__Azospirillum,rank_6,s__Azospirillum_sp._51_20,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Azospirillum,s__Azospirillum_sp._51_20
g__Candidatus_Endolissoclinum,f__Rhodospirillaceae,rank_5,g__Candidatus_Endolissoclinum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Candidatus_Endolissoclinum,
s__Candidatus_Endolissoclinum_faulkneri,g__Candidatus_Endolissoclinum,rank_6,s__Candidatus_Endolissoclinum_faulkneri,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Candidatus_Endolissoclinum,s__Candidatus_Endolissoclinum_faulkneri
s__Candidatus_Endolissoclinum_sp._TMED55,g__Candidatus_Endolissoclinum,rank_6,s__Candidatus_Endolissoclinum_sp._TMED55,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Candidatus_Endolissoclinum,s__Candidatus_Endolissoclinum_sp._TMED55
g__Dongia,f__Rhodospirillaceae,rank_5,g__Dongia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Dongia,
s__Dongia_sp._URHE0060,g__Dongia,rank_6,s__Dongia_sp._URHE0060,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Dongia,s__Dongia_sp._URHE0060
g__Elstera,f__Rhodospirillaceae,rank_5,g__Elstera,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Elstera,
s__Elstera_litoralis,g__Elstera,rank_6,s__Elstera_litoralis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Elstera,s__Elstera_litoralis
g__Ferrovibrio,f__Rhodospirillaceae,rank_5,g__Ferrovibrio,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Ferrovibrio,
s__Ferrovibrio_sp.,g__Ferrovibrio,rank_6,s__Ferrovibrio_sp.,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Ferrovibrio,s__Ferrovibrio_sp.
g__Fodinicurvata,f__Rhodospirillaceae,rank_5,g__Fodinicurvata,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Fodinicurvata,
s__Fodinicurvata_fenggangensis,g__Fodinicurvata,rank_6,s__Fodinicurvata_fenggangensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Fodinicurvata,s__Fodinicurvata_fenggangensis
g__Haematospirillum,f__Rhodospirillaceae,rank_5,g__Haematospirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Haematospirillum,
s__Haematospirillum_jordaniae,g__Haematospirillum,rank_6,s__Haematospirillum_jordaniae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Haematospirillum,s__Haematospirillum_jordaniae
g__Inquilinus,f__Rhodospirillaceae,rank_5,g__Inquilinus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Inquilinus,
s__Inquilinus_limosus,g__Inquilinus,rank_6,s__Inquilinus_limosus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Inquilinus,s__Inquilinus_limosus
g__Insolitispirillum,f__Rhodospirillaceae,rank_5,g__Insolitispirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Insolitispirillum,
s__Insolitispirillum_peregrinum,g__Insolitispirillum,rank_6,s__Insolitispirillum_peregrinum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Insolitispirillum,s__Insolitispirillum_peregrinum
g__Limimonas,f__Rhodospirillaceae,rank_5,g__Limimonas,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Limimonas,
s__Limimonas_halophila,g__Limimonas,rank_6,s__Limimonas_halophila,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Limimonas,s__Limimonas_halophila
g__Magnetospira,f__Rhodospirillaceae,rank_5,g__Magnetospira,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Magnetospira,
s__Magnetospira_sp._QH-2,g__Magnetospira,rank_6,s__Magnetospira_sp._QH-2,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Magnetospira,s__Magnetospira_sp._QH-2
g__Magnetospirillum,f__Rhodospirillaceae,rank_5,g__Magnetospirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Magnetospirillum,
s__Magnetospirillum_magneticum,g__Magnetospirillum,rank_6,s__Magnetospirillum_magneticum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Magnetospirillum,s__Magnetospirillum_magneticum
g__Magnetovibrio,f__Rhodospirillaceae,rank_5,g__Magnetovibrio,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Magnetovibrio,
s__Magnetovibrio_blakemorei,g__Magnetovibrio,rank_6,s__Magnetovibrio_blakemorei,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Magnetovibrio,s__Magnetovibrio_blakemorei
g__Nisaea,f__Rhodospirillaceae,rank_5,g__Nisaea,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Nisaea,
s__Nisaea_denitrificans,g__Nisaea,rank_6,s__Nisaea_denitrificans,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Nisaea,s__Nisaea_denitrificans
g__Niveispirillum,f__Rhodospirillaceae,rank_5,g__Niveispirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Niveispirillum,
s__Niveispirillum_irakense,g__Niveispirillum,rank_6,s__Niveispirillum_irakense,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Niveispirillum,s__Niveispirillum_irakense
g__Oceanibaculum,f__Rhodospirillaceae,rank_5,g__Oceanibaculum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Oceanibaculum,
s__Oceanibaculum_indicum,g__Oceanibaculum,rank_6,s__Oceanibaculum_indicum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Oceanibaculum,s__Oceanibaculum_indicum
g__Rhodospirillum,f__Rhodospirillaceae,rank_5,g__Rhodospirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Rhodospirillum,
s__Rhodospirillum_rubrum,g__Rhodospirillum,rank_6,s__Rhodospirillum_rubrum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Rhodospirillum,s__Rhodospirillum_rubrum
g__Rhodovibrio,f__Rhodospirillaceae,rank_5,g__Rhodovibrio,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Rhodovibrio,
s__Rhodovibrio_salinarum,g__Rhodovibrio,rank_6,s__Rhodovibrio_salinarum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Rhodovibrio,s__Rhodovibrio_salinarum
g__Telmatospirillum,f__Rhodospirillaceae,rank_5,g__Telmatospirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Telmatospirillum,
s__Telmatospirillum_siberiense,g__Telmatospirillum,rank_6,s__Telmatospirillum_siberiense,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Telmatospirillum,s__Telmatospirillum_siberiense
g__Thalassospira,f__Rhodospirillaceae,rank_5,g__Thalassospira,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Thalassospira,
s__Thalassospira_sp._MCCC_1A01428,g__Thalassospira,rank_6,s__Thalassospira_sp._MCCC_1A01428,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Thalassospira,s__Thalassospira_sp._MCCC_1A01428
g__Tistlia,f__Rhodospirillaceae,rank_5,g__Tistlia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Tistlia,
s__Tistlia_consotensis,g__Tistlia,rank_6,s__Tistlia_consotensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Tistlia,s__Tistlia_consotensis
g__Tistrella,f__Rhodospirillaceae,rank_5,g__Tistrella,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Tistrella,
s__Tistrella_mobilis,g__Tistrella,rank_6,s__Tistrella_mobilis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Tistrella,s__Tistrella_mobilis
o__Rickettsiales,c__Alphaproteobacteria,rank_3,o__Rickettsiales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,,,
f__Anaplasmataceae,o__Rickettsiales,rank_4,f__Anaplasmataceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,,
g__Anaplasma,f__Anaplasmataceae,rank_5,g__Anaplasma,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Anaplasma,
s__Anaplasma_marginale,g__Anaplasma,rank_6,s__Anaplasma_marginale,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Anaplasma,s__Anaplasma_marginale
s__Anaplasma_phagocytophilum,g__Anaplasma,rank_6,s__Anaplasma_phagocytophilum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Anaplasma,s__Anaplasma_phagocytophilum
g__Candidatus_Neoehrlichia,f__Anaplasmataceae,rank_5,g__Candidatus_Neoehrlichia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Candidatus_Neoehrlichia,
s__Candidatus_Neoehrlichia_lotoris,g__Candidatus_Neoehrlichia,rank_6,s__Candidatus_Neoehrlichia_lotoris,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Candidatus_Neoehrlichia,s__Candidatus_Neoehrlichia_lotoris
g__Candidatus_Xenolissoclinum,f__Anaplasmataceae,rank_5,g__Candidatus_Xenolissoclinum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Candidatus_Xenolissoclinum,
s__Candidatus_Xenolissoclinum_pacificiensis,g__Candidatus_Xenolissoclinum,rank_6,s__Candidatus_Xenolissoclinum_pacificiensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Candidatus_Xenolissoclinum,s__Candidatus_Xenolissoclinum_pacificiensis
g__Ehrlichia,f__Anaplasmataceae,rank_5,g__Ehrlichia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Ehrlichia,
s__Ehrlichia_muris,g__Ehrlichia,rank_6,s__Ehrlichia_muris,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Ehrlichia,s__Ehrlichia_muris
g__Neorickettsia,f__Anaplasmataceae,rank_5,g__Neorickettsia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Neorickettsia,
s__Neorickettsia_helminthoeca,g__Neorickettsia,rank_6,s__Neorickettsia_helminthoeca,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Neorickettsia,s__Neorickettsia_helminthoeca
s__Neorickettsia_sennetsu,g__Neorickettsia,rank_6,s__Neorickettsia_sennetsu,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Neorickettsia,s__Neorickettsia_sennetsu
g__Wolbachia,f__Anaplasmataceae,rank_5,g__Wolbachia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Wolbachia,
s__Wolbachia_endosymbiont_of_Armadillidium_vulgare,g__Wolbachia,rank_6,s__Wolbachia_endosymbiont_of_Armadillidium_vulgare,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Wolbachia,s__Wolbachia_endosymbiont_of_Armadillidium_vulgare
s__Wolbachia_pipientis,g__Wolbachia,rank_6,s__Wolbachia_pipientis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Wolbachia,s__Wolbachia_pipientis
f__Candidatus_Midichloriaceae,o__Rickettsiales,rank_4,f__Candidatus_Midichloriaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,,
g__Candidatus_Fokinia,f__Candidatus_Midichloriaceae,rank_5,g__Candidatus_Fokinia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,g__Candidatus_Fokinia,
s__Candidatus_Fokinia_solitaria,g__Candidatus_Fokinia,rank_6,s__Candidatus_Fokinia_solitaria,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,g__Candidatus_Fokinia,s__Candidatus_Fokinia_solitaria
g__Candidatus_Jidaibacter,f__Candidatus_Midichloriaceae,rank_5,g__Candidatus_Jidaibacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,g__Candidatus_Jidaibacter,
s__Candidatus_Jidaibacter_acanthamoeba,g__Candidatus_Jidaibacter,rank_6,s__Candidatus_Jidaibacter_acanthamoeba,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,g__Candidatus_Jidaibacter,s__Candidatus_Jidaibacter_acanthamoeba
g__Candidatus_Midichloria,f__Candidatus_Midichloriaceae,rank_5,g__Candidatus_Midichloria,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,g__Candidatus_Midichloria,
s__Candidatus_Midichloria_mitochondrii,g__Candidatus_Midichloria,rank_6,s__Candidatus_Midichloria_mitochondrii,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,g__Candidatus_Midichloria,s__Candidatus_Midichloria_mitochondrii
f__Rickettsiaceae,o__Rickettsiales,rank_4,f__Rickettsiaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,,
g__Candidatus_Phycorickettsia,f__Rickettsiaceae,rank_5,g__Candidatus_Phycorickettsia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Candidatus_Phycorickettsia,
s__Candidatus_Phycorickettsia_trachydisci,g__Candidatus_Phycorickettsia,rank_6,s__Candidatus_Phycorickettsia_trachydisci,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Candidatus_Phycorickettsia,s__Candidatus_Phycorickettsia_trachydisci
g__Occidentia,f__Rickettsiaceae,rank_5,g__Occidentia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Occidentia,
s__Occidentia_massiliensis,g__Occidentia,rank_6,s__Occidentia_massiliensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Occidentia,s__Occidentia_massiliensis
g__Orientia,f__Rickettsiaceae,rank_5,g__Orientia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Orientia,
s__Orientia_chuto,g__Orientia,rank_6,s__Orientia_chuto,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Orientia,s__Orientia_chuto
g__Rickettsia,f__Rickettsiaceae,rank_5,g__Rickettsia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,
s__Rickettsia_endosymbiont_of_Culicoides_newsteadi,g__Rickettsia,rank_6,s__Rickettsia_endosymbiont_of_Culicoides_newsteadi,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,s__Rickettsia_endosymbiont_of_Culicoides_newsteadi
s__Rickettsia_helvetica,g__Rickettsia,rank_6,s__Rickettsia_helvetica,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,s__Rickettsia_helvetica
o__Sneathiellales,c__Alphaproteobacteria,rank_3,o__Sneathiellales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,,,
f__Sneathiellaceae,o__Sneathiellales,rank_4,f__Sneathiellaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,,
g__Oceanibacterium,f__Sneathiellaceae,rank_5,g__Oceanibacterium,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Oceanibacterium,
s__Oceanibacterium_hippocampi,g__Oceanibacterium,rank_6,s__Oceanibacterium_hippocampi,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Oceanibacterium,s__Oceanibacterium_hippocampi
g__Sneathiella,f__Sneathiellaceae,rank_5,g__Sneathiella,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Sneathiella,
s__Sneathiella_glossodoripedis,g__Sneathiella,rank_6,s__Sneathiella_glossodoripedis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Sneathiella,s__Sneathiella_glossodoripedis
o__Sphingomonadales,c__Alphaproteobacteria,rank_3,o__Sphingomonadales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,,,
f__Erythrobacteraceae,o__Sphingomonadales,rank_4,f__Erythrobacteraceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,,
g__Porphyrobacter,f__Erythrobacteraceae,rank_5,g__Porphyrobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Porphyrobacter,
s__Porphyrobacter_dokdonensis,g__Porphyrobacter,rank_6,s__Porphyrobacter_dokdonensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Porphyrobacter,s__Porphyrobacter_dokdonensis
f__Sphingomonadaceae,o__Sphingomonadales,rank_4,f__Sphingomonadaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,
g__Blastomonas,f__Sphingomonadaceae,rank_5,g__Blastomonas,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Blastomonas,
s__Blastomonas_sp._AAP53,g__Blastomonas,rank_6,s__Blastomonas_sp._AAP53,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Blastomonas,s__Blastomonas_sp._AAP53
g__Novosphingobium,f__Sphingomonadaceae,rank_5,g__Novosphingobium,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,
s__Novosphingobium_sp._MBES04,g__Novosphingobium,rank_6,s__Novosphingobium_sp._MBES04,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__Novosphingobium_sp._MBES04
g__Pacificimonas,f__Sphingomonadaceae,rank_5,g__Pacificimonas,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Pacificimonas,
s__Pacificimonas_flava,g__Pacificimonas,rank_6,s__Pacificimonas_flava,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Pacificimonas,s__Pacificimonas_flava
g__Sphingomonas,f__Sphingomonadaceae,rank_5,g__Sphingomonas,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
g__Sphingopyxis,f__Sphingomonadaceae,rank_5,g__Sphingopyxis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,
s__Sphingopyxis_sp._LPB0140,g__Sphingopyxis,rank_6,s__Sphingopyxis_sp._LPB0140,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__Sphingopyxis_sp._LPB0140
