tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
g__Halorientalis,f__Haloarculaceae,rank_5,g__Halorientalis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Halorientalis,
s__Halorientalis_sp._IM1011,g__Halorientalis,rank_6,s__Halorientalis_sp._IM1011,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Halorientalis,s__Halorientalis_sp._IM1011
g__Halosimplex,f__Haloarculaceae,rank_5,g__Halosimplex,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Halosimplex,
s__Halosimplex_carlsbadense,g__Halosimplex,rank_6,s__Halosimplex_carlsbadense,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Halosimplex,s__Halosimplex_carlsbadense
g__Natronomonas,f__Haloarculaceae,rank_5,g__Natronomonas,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Natronomonas,
s__Natronomonas_moolapensis,g__Natronomonas,rank_6,s__Natronomonas_moolapensis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Natronomonas,s__Natronomonas_moolapensis
s__Natronomonas_pharaonis,g__Natronomonas,rank_6,s__Natronomonas_pharaonis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Natronomonas,s__Natronomonas_pharaonis
f__Halobacteriaceae,o__Halobacteriales,rank_4,f__Halobacteriaceae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,,
g__Haladaptatus,f__Halobacteriaceae,rank_5,g__Haladaptatus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haladaptatus,
s__Haladaptatus_cibarius,g__Haladaptatus,rank_6,s__Haladaptatus_cibarius,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haladaptatus,s__Haladaptatus_cibarius
g__Halalkalicoccus,f__Halobacteriaceae,rank_5,g__Halalkalicoccus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halalkalicoccus,
s__Halalkalicoccus_jeotgali,g__Halalkalicoccus,rank_6,s__Halalkalicoccus_jeotgali,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halalkalicoccus,s__Halalkalicoccus_jeotgali
g__Halanaeroarchaeum,f__Halobacteriaceae,rank_5,g__Halanaeroarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halanaeroarchaeum,
s__Halanaeroarchaeum_sulfurireducens,g__Halanaeroarchaeum,rank_6,s__Halanaeroarchaeum_sulfurireducens,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halanaeroarchaeum,s__Halanaeroarchaeum_sulfurireducens
g__Halarchaeum,f__Halobacteriaceae,rank_5,g__Halarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halarchaeum,
s__Halarchaeum_acidiphilum,g__Halarchaeum,rank_6,s__Halarchaeum_acidiphilum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halarchaeum,s__Halarchaeum_acidiphilum
g__Haloarchaeobius,f__Halobacteriaceae,rank_5,g__Haloarchaeobius,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarchaeobius,
s__Haloarchaeobius_iranensis,g__Haloarchaeobius,rank_6,s__Haloarchaeobius_iranensis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarchaeobius,s__Haloarchaeobius_iranensis
g__Halobacterium,f__Halobacteriaceae,rank_5,g__Halobacterium,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halobacterium,
s__Halobacterium_hubeiense,g__Halobacterium,rank_6,s__Halobacterium_hubeiense,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halobacterium,s__Halobacterium_hubeiense
g__Halodesulfurarchaeum,f__Halobacteriaceae,rank_5,g__Halodesulfurarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halodesulfurarchaeum,
s__Halodesulfurarchaeum_formicicum,g__Halodesulfurarchaeum,rank_6,s__Halodesulfurarchaeum_formicicum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halodesulfurarchaeum,s__Halodesulfurarchaeum_formicicum
g__Halovenus,f__Halobacteriaceae,rank_5,g__Halovenus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halovenus,
s__Halovenus_aranensis,g__Halovenus,rank_6,s__Halovenus_aranensis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halovenus,s__Halovenus_aranensis
g__Natronoarchaeum,f__Halobacteriaceae,rank_5,g__Natronoarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronoarchaeum,
s__Natronoarchaeum_philippinense,g__Natronoarchaeum,rank_6,s__Natronoarchaeum_philippinense,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronoarchaeum,s__Natronoarchaeum_philippinense
f__Halococcaceae,o__Halobacteriales,rank_4,f__Halococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halococcaceae,,
g__Halococcus,f__Halococcaceae,rank_5,g__Halococcus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halococcaceae,g__Halococcus,
s__Halococcus_hamelinensis,g__Halococcus,rank_6,s__Halococcus_hamelinensis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halococcaceae,g__Halococcus,s__Halococcus_hamelinensis
s__Halococcus_morrhuae,g__Halococcus,rank_6,s__Halococcus_morrhuae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halococcaceae,g__Halococcus,s__Halococcus_morrhuae
s__Halococcus_saccharolyticus,g__Halococcus,rank_6,s__Halococcus_saccharolyticus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halococcaceae,g__Halococcus,s__Halococcus_saccharolyticus
s__Halococcus_sediminicola,g__Halococcus,rank_6,s__Halococcus_sediminicola,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halococcaceae,g__Halococcus,s__Halococcus_sediminicola
o__Haloferacales,c__Halobacteria,rank_3,o__Haloferacales,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,,,
f__Haloferacaceae,o__Haloferacales,rank_4,f__Haloferacaceae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,,
g__Halegenticoccus,f__Haloferacaceae,rank_5,g__Halegenticoccus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halegenticoccus,
s__Halegenticoccus_soli,g__Halegenticoccus,rank_6,s__Halegenticoccus_soli,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halegenticoccus,s__Halegenticoccus_soli
g__Halobellus,f__Haloferacaceae,rank_5,g__Halobellus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halobellus,
s__Halobellus_rufus,g__Halobellus,rank_6,s__Halobellus_rufus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halobellus,s__Halobellus_rufus
g__Haloferax,f__Haloferacaceae,rank_5,g__Haloferax,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloferax,
s__Haloferax_prahovense,g__Haloferax,rank_6,s__Haloferax_prahovense,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloferax,s__Haloferax_prahovense
g__Halogeometricum,f__Haloferacaceae,rank_5,g__Halogeometricum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halogeometricum,
s__Halogeometricum_rufum,g__Halogeometricum,rank_6,s__Halogeometricum_rufum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halogeometricum,s__Halogeometricum_rufum
g__Halogranum,f__Haloferacaceae,rank_5,g__Halogranum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halogranum,
s__Halogranum_salarium,g__Halogranum,rank_6,s__Halogranum_salarium,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halogranum,s__Halogranum_salarium
g__Halopelagius,f__Haloferacaceae,rank_5,g__Halopelagius,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halopelagius,
s__Halopelagius_longus,g__Halopelagius,rank_6,s__Halopelagius_longus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Halopelagius,s__Halopelagius_longus
g__Haloplanus,f__Haloferacaceae,rank_5,g__Haloplanus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloplanus,
s__Haloplanus_natans,g__Haloplanus,rank_6,s__Haloplanus_natans,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloplanus,s__Haloplanus_natans
s__Haloplanus_vescus,g__Haloplanus,rank_6,s__Haloplanus_vescus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloplanus,s__Haloplanus_vescus
g__Haloprofundus,f__Haloferacaceae,rank_5,g__Haloprofundus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloprofundus,
s__Haloprofundus_marisrubri,g__Haloprofundus,rank_6,s__Haloprofundus_marisrubri,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloprofundus,s__Haloprofundus_marisrubri
g__Haloquadratum,f__Haloferacaceae,rank_5,g__Haloquadratum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloquadratum,
s__Haloquadratum_walsbyi,g__Haloquadratum,rank_6,s__Haloquadratum_walsbyi,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloquadratum,s__Haloquadratum_walsbyi
f__Halorubraceae,o__Haloferacales,rank_4,f__Halorubraceae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,,
g__Halobaculum,f__Halorubraceae,rank_5,g__Halobaculum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halobaculum,
s__Halobaculum_gomorrense,g__Halobaculum,rank_6,s__Halobaculum_gomorrense,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halobaculum,s__Halobaculum_gomorrense
g__Halolamina,f__Halorubraceae,rank_5,g__Halolamina,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halolamina,
s__Halolamina_sp._CBA1230,g__Halolamina,rank_6,s__Halolamina_sp._CBA1230,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halolamina,s__Halolamina_sp._CBA1230
g__Halonotius,f__Halorubraceae,rank_5,g__Halonotius,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halonotius,
s__Halonotius_sp._J07HN6,g__Halonotius,rank_6,s__Halonotius_sp._J07HN6,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halonotius,s__Halonotius_sp._J07HN6
g__Halopenitus,f__Halorubraceae,rank_5,g__Halopenitus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halopenitus,
s__Halopenitus_persicus,g__Halopenitus,rank_6,s__Halopenitus_persicus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halopenitus,s__Halopenitus_persicus
g__Halorubrum,f__Halorubraceae,rank_5,g__Halorubrum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halorubrum,
s__Halorubrum_aidingense,g__Halorubrum,rank_6,s__Halorubrum_aidingense,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halorubrum,s__Halorubrum_aidingense
s__Halorubrum_sp._J07HR59,g__Halorubrum,rank_6,s__Halorubrum_sp._J07HR59,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halorubrum,s__Halorubrum_sp._J07HR59
s__Halorubrum_vacuolatum,g__Halorubrum,rank_6,s__Halorubrum_vacuolatum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halorubrum,s__Halorubrum_vacuolatum
g__Salinigranum,f__Halorubraceae,rank_5,g__Salinigranum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Salinigranum,
s__Salinigranum_rubrum,g__Salinigranum,rank_6,s__Salinigranum_rubrum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Salinigranum,s__Salinigranum_rubrum
o__Natrialbales,c__Halobacteria,rank_3,o__Natrialbales,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,,,
f__Natrialbaceae,o__Natrialbales,rank_4,f__Natrialbaceae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,,
g__Halobiforma,f__Natrialbaceae,rank_5,g__Halobiforma,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halobiforma,
s__Halobiforma_nitratireducens,g__Halobiforma,rank_6,s__Halobiforma_nitratireducens,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halobiforma,s__Halobiforma_nitratireducens
g__Halopiger,f__Natrialbaceae,rank_5,g__Halopiger,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halopiger,
s__Halopiger_goleimassiliensis,g__Halopiger,rank_6,s__Halopiger_goleimassiliensis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halopiger,s__Halopiger_goleimassiliensis
s__Halopiger_xanaduensis,g__Halopiger,rank_6,s__Halopiger_xanaduensis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halopiger,s__Halopiger_xanaduensis
g__Haloterrigena,f__Natrialbaceae,rank_5,g__Haloterrigena,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Haloterrigena,
s__Haloterrigena_daqingensis,g__Haloterrigena,rank_6,s__Haloterrigena_daqingensis,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Haloterrigena,s__Haloterrigena_daqingensis
s__Haloterrigena_salina,g__Haloterrigena,rank_6,s__Haloterrigena_salina,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Haloterrigena,s__Haloterrigena_salina
g__Halovivax,f__Natrialbaceae,rank_5,g__Halovivax,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halovivax,
s__Halovivax_asiaticus,g__Halovivax,rank_6,s__Halovivax_asiaticus,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halovivax,s__Halovivax_asiaticus
g__Natrinema,f__Natrialbaceae,rank_5,g__Natrinema,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natrinema,
s__Natrinema_sp._CBA1119,g__Natrinema,rank_6,s__Natrinema_sp._CBA1119,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natrinema,s__Natrinema_sp._CBA1119
g__Natronobacterium,f__Natrialbaceae,rank_5,g__Natronobacterium,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natronobacterium,
s__Natronobacterium_gregoryi,g__Natronobacterium,rank_6,s__Natronobacterium_gregoryi,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natronobacterium,s__Natronobacterium_gregoryi
g__Natronorubrum,f__Natrialbaceae,rank_5,g__Natronorubrum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natronorubrum,
s__Natronorubrum_bangense,g__Natronorubrum,rank_6,s__Natronorubrum_bangense,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natronorubrum,s__Natronorubrum_bangense
g__Salinarchaeum,f__Natrialbaceae,rank_5,g__Salinarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Salinarchaeum,
s__Salinarchaeum_sp._Harcht-Bsk1,g__Salinarchaeum,rank_6,s__Salinarchaeum_sp._Harcht-Bsk1,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Salinarchaeum,s__Salinarchaeum_sp._Harcht-Bsk1
c__Methanobacteria,p__Euryarchaeota,rank_2,c__Methanobacteria,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,,,,
o__Methanobacteriales,c__Methanobacteria,rank_3,o__Methanobacteriales,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,,,
f__Methanobacteriaceae,o__Methanobacteriales,rank_4,f__Methanobacteriaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,,
g__Methanobacterium,f__Methanobacteriaceae,rank_5,g__Methanobacterium,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,
s__Methanobacterium_congolense,g__Methanobacterium,rank_6,s__Methanobacterium_congolense,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__Methanobacterium_congolense
s__Methanobacterium_formicicum,g__Methanobacterium,rank_6,s__Methanobacterium_formicicum,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__Methanobacterium_formicicum
s__Methanobacterium_lacus,g__Methanobacterium,rank_6,s__Methanobacterium_lacus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__Methanobacterium_lacus
s__Methanobacterium_paludis,g__Methanobacterium,rank_6,s__Methanobacterium_paludis,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__Methanobacterium_paludis
s__Methanobacterium_sp._SMA-27,g__Methanobacterium,rank_6,s__Methanobacterium_sp._SMA-27,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__Methanobacterium_sp._SMA-27
g__Methanobrevibacter,f__Methanobacteriaceae,rank_5,g__Methanobrevibacter,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,
s__Methanobrevibacter_arboriphilus,g__Methanobrevibacter,rank_6,s__Methanobrevibacter_arboriphilus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_arboriphilus
s__Methanobrevibacter_curvatus,g__Methanobrevibacter,rank_6,s__Methanobrevibacter_curvatus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_curvatus
s__Methanobrevibacter_filiformis,g__Methanobrevibacter,rank_6,s__Methanobrevibacter_filiformis,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_filiformis
s__Methanobrevibacter_millerae,g__Methanobrevibacter,rank_6,s__Methanobrevibacter_millerae,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_millerae
s__Methanobrevibacter_ruminantium,g__Methanobrevibacter,rank_6,s__Methanobrevibacter_ruminantium,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_ruminantium
s__Methanobrevibacter_sp._87.7,g__Methanobrevibacter,rank_6,s__Methanobrevibacter_sp._87.7,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_sp._87.7
g__Methanosphaera,f__Methanobacteriaceae,rank_5,g__Methanosphaera,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanosphaera,
s__Methanosphaera_cuniculi,g__Methanosphaera,rank_6,s__Methanosphaera_cuniculi,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanosphaera,s__Methanosphaera_cuniculi
s__Methanosphaera_sp._WGK6,g__Methanosphaera,rank_6,s__Methanosphaera_sp._WGK6,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanosphaera,s__Methanosphaera_sp._WGK6
g__Methanothermobacter,f__Methanobacteriaceae,rank_5,g__Methanothermobacter,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanothermobacter,
s__Methanothermobacter_sp._MT-2,g__Methanothermobacter,rank_6,s__Methanothermobacter_sp._MT-2,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanothermobacter,s__Methanothermobacter_sp._MT-2
s__Methanothermobacter_thermautotrophicus,g__Methanothermobacter,rank_6,s__Methanothermobacter_thermautotrophicus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanothermobacter,s__Methanothermobacter_thermautotrophicus
s__Methanothermobacter_wolfeii,g__Methanothermobacter,rank_6,s__Methanothermobacter_wolfeii,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanothermobacter,s__Methanothermobacter_wolfeii
f__Methanothermaceae,o__Methanobacteriales,rank_4,f__Methanothermaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,,
g__Methanothermus,f__Methanothermaceae,rank_5,g__Methanothermus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,
s__Methanothermus_fervidus,g__Methanothermus,rank_6,s__Methanothermus_fervidus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,s__Methanothermus_fervidus
c__Methanococci,p__Euryarchaeota,rank_2,c__Methanococci,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,,,,
o__Methanococcales,c__Methanococci,rank_3,o__Methanococcales,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,,,
f__Methanocaldococcaceae,o__Methanococcales,rank_4,f__Methanocaldococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,,
g__Methanocaldococcus,f__Methanocaldococcaceae,rank_5,g__Methanocaldococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,
s__Methanocaldococcus_bathoardescens,g__Methanocaldococcus,rank_6,s__Methanocaldococcus_bathoardescens,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_bathoardescens
s__Methanocaldococcus_villosus,g__Methanocaldococcus,rank_6,s__Methanocaldococcus_villosus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_villosus
g__Methanotorris,f__Methanocaldococcaceae,rank_5,g__Methanotorris,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanotorris,
s__Methanotorris_igneus,g__Methanotorris,rank_6,s__Methanotorris_igneus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanotorris,s__Methanotorris_igneus
f__Methanococcaceae,o__Methanococcales,rank_4,f__Methanococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,,
g__Methanococcus,f__Methanococcaceae,rank_5,g__Methanococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,
s__Methanococcus_aeolicus,g__Methanococcus,rank_6,s__Methanococcus_aeolicus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_aeolicus
s__Methanococcus_maripaludis,g__Methanococcus,rank_6,s__Methanococcus_maripaludis,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_maripaludis
s__Methanococcus_vannielii,g__Methanococcus,rank_6,s__Methanococcus_vannielii,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_vannielii
